tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,Episodetconst,seasonNumber,episodeNumber,AverageRating,NumVotes,titleId,ordering,title,region,language,types,attributes,isOriginalTitle
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2024228,4,5,6.1,2082,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2024229,4,2,7.1,2120,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2024230,4,1,7.1,2200,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2069532,4,7,8.5,2871,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2069533,4,6,6.3,2066,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2071926,4,8,8.6,2818,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2098413,4,10,9.3,3515,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2098414,4,13,8.1,2171,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2098415,4,11,7.7,2098,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2098416,4,9,8.7,2818,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2098417,4,12,7.9,2141,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132032,4,14,8,2170,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132033,4,20,8.2,2330,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132034,4,21,8.2,2461,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132035,4,18,8.2,2212,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132036,4,15,8.4,2309,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132037,4,16,8.3,2270,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132038,4,19,8,2260,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132039,4,22,9,2983,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2132040,4,17,8.7,2528,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2226942,5,1,8.8,2866,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2226950,5,4,7.5,2022,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2226964,5,5,8,2118,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2226988,5,2,7.4,2091,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2429756,5,3,7.4,2044,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2465552,5,10,6.4,2062,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2465554,5,11,6.2,2116,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2493136,5,6,7.9,2202,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2493138,5,7,7.7,2079,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2493140,5,8,7.4,2020,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2493142,5,9,8,2123,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2509308,5,12,7.2,2068,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2542352,5,15,9.1,3035,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2542354,5,14,8.8,2846,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2542356,5,16,9.7,4935,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2556022,5,13,7,1980,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2628846,5,17,8.1,2447,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2628848,5,18,9.1,3070,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2628852,5,19,9,3013,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt2628854,5,20,9.6,4647,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473218,6,1,8.2,2338,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473222,6,2,8.2,2250,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473226,6,3,8.3,2291,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473230,6,4,8.8,2727,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473232,6,5,7.1,1890,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473238,6,6,7.2,1892,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473242,6,7,7.4,1882,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473250,6,9,6.8,1848,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473254,6,8,6.5,1874,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473256,6,10,8.5,2287,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473258,6,11,8.8,2606,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473260,6,12,8.7,2512,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt3473262,6,13,9.1,2896,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3816564,1,1,7.5,2481,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3953998,\N,\N,7.4,505,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3958252,\N,\N,7,507,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3961988,\N,\N,7.2,477,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3961992,\N,\N,7.1,473,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3999226,1,2,7.1,1923,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt3999228,1,4,8,1946,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4106258,1,5,7.4,1800,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4123790,1,6,6.8,1770,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4123792,1,7,7.7,1772,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4123794,1,9,8.4,1923,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4196830,1,8,8.1,1805,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236878,1,10,7.4,1723,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236882,1,11,7.4,1653,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236884,1,13,7.9,1682,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236886,1,14,9.2,2407,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236888,1,12,8.2,1768,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236890,2,1,8.9,2362,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt4236892,2,2,8.3,1777,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt4655358,7,4,8.5,3520,tt4655358,2,Unfinished Business,\N,\N,original,\N,1
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt4655360,7,1,8.2,3889,tt4655360,2,The Bad Batch,\N,\N,original,\N,1
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt4655362,7,3,7.7,3288,tt4655362,1,On the Wings of Keeradaks,\N,\N,original,\N,1
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt4655364,7,2,8.1,3442,tt4655364,1,A Distant Echo,\N,\N,original,\N,1
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5041828,2,5,7.7,1598,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5041830,2,4,8.3,1754,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5097466,2,6,7.2,1533,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5097602,2,7,7.7,1529,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5097604,2,8,7,1516,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5179096,2,9,8.2,1608,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5186182,2,10,8.5,1727,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5186186,2,11,7.8,1521,tt5186186,2,Legacy,\N,\N,original,\N,1
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5239020,2,12,7.9,1559,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340562,2,13,7.6,1471,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340564,2,14,7.4,1535,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340566,2,15,7.1,1504,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340570,2,16,7.4,1443,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340576,2,17,8.3,1693,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340580,2,20,7.3,1482,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340582,2,22,9.8,5143,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340586,2,19,7.4,1570,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5340588,2,18,9.1,2077,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5654976,3,1,8.2,1686,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt5949758,3,3,8.4,1614,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6050798,3,7,7.5,1395,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6050870,3,4,7.5,1447,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6050874,3,5,7.7,1454,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6050876,3,6,8.2,1600,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6072172,3,8,6.3,1518,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6153810,3,9,6.6,1443,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6201810,3,10,8,1469,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6201812,3,11,8.5,1591,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6205216,3,12,7.8,1416,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6328646,3,14,7.1,1355,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6328656,3,15,8.9,1972,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6395360,3,16,8.5,1610,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6395368,3,17,8.8,1655,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6410726,3,13,7.8,1354,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6518584,3,18,8,1444,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6518606,3,19,6.9,1430,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6518610,3,20,9.3,2694,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6518616,3,21,8.9,1628,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6603454,4,1,7.7,1445,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt6695278,3,22,8.8,1512,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7388410,4,2,7.7,1407,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7388414,4,3,7.7,1319,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7388436,4,4,8,1322,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7401852,4,7,8.1,1313,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7401854,4,8,7,1274,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7401858,4,9,8.2,1361,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7435126,4,6,8,1316,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7445250,4,5,7.5,1276,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616072,4,15,9.3,2278,tt7616072,2,Family Reunion - and Farewell,\N,\N,original,\N,1
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616092,4,12,8.5,1494,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616104,4,10,9.4,2276,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616108,4,11,8.3,1489,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616110,4,14,8.7,1524,,,,,,,,
tt2930604,tvSeries,star wars: rebels,Star Wars: Rebels,0,2014,2018,22,"Action,Adventure,Animation",tt7616114,4,13,9.4,2274,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt8728624,7,5,6.5,3562,tt8728624,1,Gone with a Trace,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313944,7,6,6.1,3474,tt9313944,1,Deal No Deal,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313956,7,7,6,3498,tt9313956,1,Dangerous Debt,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313960,7,8,7,3273,,,,,,,,
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313962,7,9,9.7,9529,tt9313962,1,Old Friends Not Forgotten,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313966,7,10,9.9,12487,tt9313966,1,The Phantom Apprentice,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313968,7,11,9.8,11424,tt9313968,1,Shattered,US,\N,\N,\N,0
tt0458290,tvSeries,star wars: the clone wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",tt9313978,7,12,9.9,12605,tt9313978,1,Victory and Death,US,\N,\N,\N,0
tt0076759,movie,star wars,Star Wars,0,1977,\N,121,"Action,Adventure,Fantasy",,,,8.6,1316124,,,,,,,,
tt0080684,movie,star wars: episode v - the empire strikes back,The Empire Strikes Back,0,1980,\N,124,"Action,Adventure,Fantasy",,,,8.7,1244640,,,,,,,,
tt0086190,movie,star wars: episode vi - return of the jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",,,,8.3,1017049,,,,,,,,
tt0120915,movie,star wars: episode i - the phantom menace,Star Wars: Episode I - The Phantom Menace,0,1999,\N,136,"Action,Adventure,Fantasy",,,,6.5,777303,,,,,,,,
tt0121765,movie,star wars: episode ii - attack of the clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,"Action,Adventure,Fantasy",,,,6.6,685915,,,,,,,,
tt0121766,movie,star wars: episode iii - revenge of the sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,"Action,Adventure,Fantasy",,,,7.6,760340,,,,,,,,
tt0193524,tvMovie,the star wars holiday special,The Star Wars Holiday Special,0,1978,\N,97,"Adventure,Family,Musical",,,,2.1,15082,,,,,,,,
tt10300394,movie,star wars: rogue squadron,Rogue Squadron,0,2023,\N,\N,"Action,Adventure,Drama",,,,,,,,,,,,,
tt10300396,movie,untitled taika waititi star wars film,Untitled Taika Waititi Star Wars Film,0,2025,\N,\N,"Action,Adventure,Fantasy",,,,,,,,,,,,,
tt10300398,movie,untitled star wars film,Untitled Star Wars Film,0,2027,\N,\N,"Action,Adventure,Fantasy",,,,,,,,,,,,,
tt2488496,movie,star wars: episode vii - the force awakens,Star Wars: Episode VII - The Force Awakens,0,2015,\N,138,"Action,Adventure,Sci-Fi",,,,7.9,906050,,,,,,,,
tt2527336,movie,star wars: episode viii - the last jedi,Star Wars: Episode VIII - The Last Jedi,0,2017,\N,152,"Action,Adventure,Fantasy",,,,6.9,608814,,,,,,,,
tt2527338,movie,star wars: episode ix - the rise of skywalker,Star Wars: Episode IX - The Rise of Skywalker,0,2019,\N,141,"Action,Adventure,Fantasy",,,,6.5,426389,,,,,,,,
tt3748528,movie,rogue one: a star wars story,Rogue One,0,2016,\N,133,"Action,Adventure,Sci-Fi",,,,7.8,602504,,,,,,,,
tt3778644,movie,solo: a star wars story,Solo: A Star Wars Story,0,2018,\N,135,"Action,Adventure,Sci-Fi",,,,6.9,328892,,,,,,,,
